startId,endId,count
GENE_89780,GENE_3824,1
GENE_916,GENE_3824,1
GENE_926,GENE_3824,1
GENE_969,GENE_3824,1
GENE_10159,GENE_3827,1
GENE_10404,GENE_3827,1
GENE_1359,GENE_3827,1
GENE_13648,GENE_3827,1
GENE_1508,GENE_3827,1
GENE_1585,GENE_3827,1
GENE_15894,GENE_3827,1
GENE_1906,GENE_3827,1
GENE_207,GENE_3827,1
GENE_2099,GENE_3827,1
GENE_2147,GENE_3827,1
GENE_2157,GENE_3827,1
GENE_2160,GENE_3827,1
GENE_2244,GENE_3827,1
GENE_2335,GENE_3827,1
GENE_24715,GENE_3827,1
GENE_25992,GENE_3827,1
GENE_27329,GENE_3827,1
GENE_302668,GENE_3827,1
GENE_3037,GENE_3827,1
GENE_3557,GENE_3827,1
GENE_3559,GENE_3827,1
GENE_3565,GENE_3827,1
GENE_3569_3574_3576,GENE_3827,1
GENE_3627,GENE_3827,1
GENE_3817,GENE_3827,1
GENE_3848,GENE_3827,1
GENE_4512,GENE_3827,1
GENE_4513,GENE_3827,1
GENE_462,GENE_3827,1
GENE_4846,GENE_3827,1
GENE_4922,GENE_3827,1
GENE_5328,GENE_3827,1
GENE_5594,GENE_3827,1
GENE_708,GENE_3827,1
GENE_7442,GENE_3827,1
GENE_920,GENE_3827,1
GENE_925,GENE_3827,1
GENE_1147,GENE_3836,1
GENE_23586,GENE_3836,1
GENE_3661,GENE_3836,1
GENE_3665,GENE_3836,1
GENE_4790,GENE_3836,1
GENE_5499,GENE_3836,1
GENE_57506,GENE_3836,1
GENE_64135,GENE_3836,1
GENE_9641,GENE_3836,1
GENE_59272,GENE_3837,1
GENE_1401,GENE_3838,1
GENE_2170,GENE_3838,1
GENE_3150,GENE_3838,1
GENE_3240,GENE_3838,1
GENE_325,GENE_3838,1
GENE_339221,GENE_3838,1
GENE_3569,GENE_3838,1
GENE_3603,GENE_3838,1
GENE_4318,GENE_3838,1
GENE_4353,GENE_3838,1
GENE_4973,GENE_3838,1
GENE_5284,GENE_3838,1
GENE_5657,GENE_3838,1
GENE_56729,GENE_3838,1
GENE_57126,GENE_3838,1
GENE_5747,GENE_3838,1
GENE_6283,GENE_3838,1
GENE_6441,GENE_3838,1
GENE_83998,GENE_3838,1
GENE_8530,GENE_3838,1
GENE_8654,GENE_3838,1
GENE_91,GENE_3838,1
GENE_9518,GENE_3838,1
GENE_148713,GENE_3842,1
GENE_1950,GENE_3842,1
GENE_2214,GENE_3842,1
GENE_2919,GENE_3842,1
GENE_3553,GENE_3842,1
GENE_3557,GENE_3842,1
GENE_3559,GENE_3842,1
GENE_3567,GENE_3842,1
GENE_3578,GENE_3842,1
GENE_3596,GENE_3842,1
GENE_3603,GENE_3842,1
GENE_4283,GENE_3842,1
GENE_4615,GENE_3842,1
GENE_54106,GENE_3842,1
GENE_6354,GENE_3842,1
GENE_7040,GENE_3842,1
GENE_834,GENE_3842,1
GENE_8743,GENE_3842,1
GENE_10044,GENE_3845,1
GENE_100862683,GENE_3845,1
GENE_10840,GENE_3845,1
GENE_109880,GENE_3845,1
GENE_11167,GENE_3845,1
GENE_114486,GENE_3845,1
GENE_114548,GENE_3845,1
GENE_114815,GENE_3845,1
GENE_1437,GENE_3845,1
GENE_1499,GENE_3845,1
GENE_1636,GENE_3845,1
GENE_1786,GENE_3845,1
GENE_1803,GENE_3845,1
GENE_18479,GENE_3845,1
GENE_2147,GENE_3845,1
GENE_2159,GENE_3845,1
GENE_2187,GENE_3845,1
GENE_23239,GENE_3845,1
GENE_23294,GENE_3845,1
GENE_24525,GENE_3845,1
GENE_24605,GENE_3845,1
GENE_254065,GENE_3845,1
GENE_26024,GENE_3845,1
GENE_27387,GENE_3845,1
GENE_2898,GENE_3845,1
GENE_2952523,GENE_3845,1
GENE_3440,GENE_3845,1
GENE_3458,GENE_3845,1
GENE_3558,GENE_3845,1
GENE_382056,GENE_3845,1
GENE_43740569,GENE_3845,1
GENE_43740575,GENE_3845,1
GENE_444,GENE_3845,1
GENE_4493,GENE_3845,1
GENE_4513,GENE_3845,1
GENE_4609,GENE_3845,1
GENE_55140,GENE_3845,1
GENE_55308,GENE_3845,1
GENE_55733,GENE_3845,1
GENE_5704,GENE_3845,1
GENE_5730,GENE_3845,1
GENE_57823,GENE_3845,1
GENE_5894,GENE_3845,1
GENE_596,GENE_3845,1
GENE_5972,GENE_3845,1
GENE_6405,GENE_3845,1
GENE_6654,GENE_3845,1
GENE_6655,GENE_3845,1
GENE_6774,GENE_3845,1
GENE_7082,GENE_3845,1
GENE_7273,GENE_3845,1
GENE_729665,GENE_3845,1
GENE_81839,GENE_3845,1
GENE_10894,GENE_3848,1
GENE_117159,GENE_3848,1
GENE_1291,GENE_3848,1
GENE_1292,GENE_3848,1
GENE_1634,GENE_3848,1
GENE_22918,GENE_3848,1
GENE_3347,GENE_3848,1
GENE_362,GENE_3848,1
GENE_3827,GENE_3848,1
GENE_3852,GENE_3848,1
GENE_3855,GENE_3848,1
GENE_3858,GENE_3848,1
GENE_3861,GENE_3848,1
GENE_3880,GENE_3848,1
GENE_5788,GENE_3848,1
GENE_58164,GENE_3848,1
GENE_6366,GENE_3848,1
GENE_6401,GENE_3848,1
GENE_6490,GENE_3848,1
GENE_6662,GENE_3848,1
GENE_708,GENE_3848,1
GENE_7306,GENE_3848,1
GENE_915,GENE_3848,1
GENE_9235,GENE_3848,1
GENE_200315,GENE_3851,1
GENE_284340,GENE_3851,1
GENE_301,GENE_3851,1
GENE_3576,GENE_3851,1
GENE_4582,GENE_3851,1
GENE_4585,GENE_3851,1
GENE_4680,GENE_3851,1
GENE_5055,GENE_3851,1
GENE_5328,GENE_3851,1
GENE_5329,GENE_3851,1
GENE_7124,GENE_3851,1
GENE_978,GENE_3851,1
GENE_10382,GENE_3852,1
GENE_10894,GENE_3852,1
GENE_117159,GENE_3852,1
GENE_1291,GENE_3852,1
GENE_1292,GENE_3852,1
GENE_1634,GENE_3852,1
GENE_22918,GENE_3852,1
GENE_280705,GENE_3852,1
GENE_280829,GENE_3852,1
GENE_362,GENE_3852,1
GENE_3848,GENE_3852,1
GENE_3858,GENE_3852,1
GENE_3861,GENE_3852,1
GENE_3880,GENE_3852,1
GENE_521832,GENE_3852,1
GENE_5788,GENE_3852,1
GENE_6366,GENE_3852,1
GENE_6401,GENE_3852,1
GENE_6490,GENE_3852,1
GENE_6662,GENE_3852,1
GENE_7306,GENE_3852,1
GENE_915,GENE_3852,1
GENE_920,GENE_3852,1
GENE_9235,GENE_3852,1
GENE_925,GENE_3852,1
GENE_259307,GENE_3853,1
GENE_10158,GENE_3854,1
GENE_10379,GENE_3854,1
GENE_10964,GENE_3854,1
GENE_1113,GENE_3854,1
GENE_1440,GENE_3854,1
GENE_17603149,GENE_3854,1
GENE_2537,GENE_3854,1
GENE_28875,GENE_3854,1
GENE_28877,GENE_3854,1
GENE_28892,GENE_3854,1
GENE_28901,GENE_3854,1
GENE_2919,GENE_3854,1
GENE_2920,GENE_3854,1
GENE_2921,GENE_3854,1
GENE_29950,GENE_3854,1
GENE_330,GENE_3854,1
GENE_3383,GENE_3854,1
GENE_3384,GENE_3854,1
GENE_3429,GENE_3854,1
GENE_3552,GENE_3854,1
GENE_3553,GENE_3854,1
GENE_3569,GENE_3854,1
GENE_3576,GENE_3854,1
GENE_3665,GENE_3854,1
GENE_4318,GENE_3854,1
GENE_43740575,GENE_3854,1
GENE_4599,GENE_3854,1
GENE_4600,GENE_3854,1
GENE_4938,GENE_3854,1
GENE_4939,GENE_3854,1
GENE_4940,GENE_3854,1
GENE_597,GENE_3854,1
GENE_6136,GENE_3854,1
GENE_6364,GENE_3854,1
GENE_6372,GENE_3854,1
GENE_6374,GENE_3854,1
GENE_6776,GENE_3854,1
GENE_684,GENE_3854,1
GENE_7127,GENE_3854,1
GENE_7128,GENE_3854,1
GENE_8519,GENE_3854,1
GENE_9235,GENE_3854,1
GENE_94240,GENE_3854,1
GENE_10894,GENE_3855,1
GENE_117159,GENE_3855,1
GENE_1291,GENE_3855,1
GENE_1292,GENE_3855,1
GENE_1471,GENE_3855,1
GENE_1634,GENE_3855,1
GENE_22918,GENE_3855,1
GENE_2686,GENE_3855,1
GENE_342358,GENE_3855,1
GENE_3569,GENE_3855,1
GENE_362,GENE_3855,1
GENE_3848,GENE_3855,1
GENE_3858,GENE_3855,1
GENE_3861,GENE_3855,1
GENE_3880,GENE_3855,1
GENE_399,GENE_3855,1
GENE_4151,GENE_3855,1
GENE_5788,GENE_3855,1
GENE_6366,GENE_3855,1
GENE_6401,GENE_3855,1
GENE_6490,GENE_3855,1
GENE_6662,GENE_3855,1
GENE_7306,GENE_3855,1
GENE_796,GENE_3855,1
GENE_915,GENE_3855,1
GENE_9235,GENE_3855,1
GENE_10894,GENE_3858,1
GENE_117159,GENE_3858,1
GENE_1291,GENE_3858,1
GENE_1292,GENE_3858,1
GENE_1634,GENE_3858,1
GENE_22918,GENE_3858,1
GENE_362,GENE_3858,1
GENE_3848,GENE_3858,1
GENE_3852,GENE_3858,1
GENE_3855,GENE_3858,1
GENE_3859,GENE_3858,1
GENE_3861,GENE_3858,1
GENE_3880,GENE_3858,1
GENE_5788,GENE_3858,1
GENE_6366,GENE_3858,1
GENE_6401,GENE_3858,1
GENE_6490,GENE_3858,1
GENE_6662,GENE_3858,1
GENE_7306,GENE_3858,1
GENE_915,GENE_3858,1
GENE_9235,GENE_3858,1
GENE_3858,GENE_3859,1
GENE_10894,GENE_3861,1
GENE_117159,GENE_3861,1
GENE_1291,GENE_3861,1
GENE_1292,GENE_3861,1
GENE_1634,GENE_3861,1
GENE_22918,GENE_3861,1
GENE_362,GENE_3861,1
GENE_3848,GENE_3861,1
GENE_3852,GENE_3861,1
GENE_3855,GENE_3861,1
GENE_3858,GENE_3861,1
GENE_3880,GENE_3861,1
GENE_5788,GENE_3861,1
GENE_6366,GENE_3861,1
GENE_6401,GENE_3861,1
GENE_6490,GENE_3861,1
GENE_6662,GENE_3861,1
GENE_7306,GENE_3861,1
GENE_915,GENE_3861,1
GENE_9235,GENE_3861,1
GENE_28875,GENE_3868,1
GENE_28877,GENE_3868,1
GENE_28892,GENE_3868,1
GENE_28901,GENE_3868,1
GENE_6136,GENE_3868,1
GENE_8535,GENE_3868,1
GENE_1401,GENE_3875,1
GENE_15223,GENE_3875,1
GENE_2302,GENE_3875,1
GENE_284_285_51378_27329,GENE_3875,1
GENE_285,GENE_3875,1
GENE_3239,GENE_3875,1
GENE_3458,GENE_3875,1
GENE_3586,GENE_3875,1
GENE_3627,GENE_3875,1
GENE_3687,GENE_3875,1
GENE_43740568,GENE_3875,1
GENE_5644,GENE_3875,1
GENE_7124,GENE_3875,1
GENE_7422,GENE_3875,1
GENE_7448,GENE_3875,1
GENE_907,GENE_3875,1
GENE_920,GENE_3875,1
GENE_925,GENE_3875,1
GENE_10894,GENE_3880,1
GENE_117159,GENE_3880,1
GENE_1291,GENE_3880,1
GENE_1292,GENE_3880,1
GENE_1401,GENE_3880,1
GENE_1634,GENE_3880,1
GENE_2290,GENE_3880,1
GENE_22918,GENE_3880,1
GENE_28910,GENE_3880,1
GENE_362,GENE_3880,1
GENE_3848,GENE_3880,1
GENE_3852,GENE_3880,1
GENE_3855,GENE_3880,1
GENE_3858,GENE_3880,1
GENE_3861,GENE_3880,1
GENE_5788,GENE_3880,1
GENE_6366,GENE_3880,1
GENE_6401,GENE_3880,1
GENE_6490,GENE_3880,1
GENE_6662,GENE_3880,1
GENE_7306,GENE_3880,1
GENE_915,GENE_3880,1
GENE_9235,GENE_3880,1
GENE_960,GENE_3880,1
GENE_101103622,GENE_3881,1
GENE_107290068,GENE_3881,1
GENE_302668,GENE_3881,1
GENE_5707,GENE_3881,1
GENE_6696,GENE_3881,1
GENE_2260,GENE_3891,1
GENE_324,GENE_3891,1
GENE_3586,GENE_3902,1
GENE_388372,GENE_3902,1
GENE_7039,GENE_3902,1
GENE_1509,GENE_3903,1
GENE_23659,GENE_3903,1
GENE_2548,GENE_3903,1
GENE_26227,GENE_3903,1
GENE_3098,GENE_3903,1
GENE_4245,GENE_3903,1
GENE_59272,GENE_3903,1
GENE_1508,GENE_3916,1
GENE_201633,GENE_3916,1
GENE_2597,GENE_3916,1
GENE_2697,GENE_3916,1
GENE_324,GENE_3916,1
GENE_3684,GENE_3916,1
GENE_383,GENE_3916,1
GENE_43740575,GENE_3916,1
GENE_51449,GENE_3916,1
GENE_80381,GENE_3916,1
GENE_8915,GENE_3916,1
GENE_929,GENE_3916,1
GENE_968,GENE_3916,1
GENE_1235,GENE_3929,1
GENE_2920,GENE_3929,1
GENE_3439,GENE_3929,1
GENE_3578,GENE_3929,1
GENE_6351,GENE_3929,1
GENE_6364,GENE_3929,1
GENE_6774,GENE_3929,1
GENE_1401,GENE_3932,1
GENE_3569,GENE_3932,1
GENE_100289462,GENE_3934,1
GENE_102132972,GENE_3934,1
GENE_301,GENE_3934,1
GENE_3439,GENE_3934,1
GENE_6364,GENE_3934,1
GENE_7113,GENE_3934,1
GENE_820,GENE_3934,1
GENE_1401,GENE_3938,1
GENE_26503,GENE_3939,1
GENE_2875,GENE_3939,1
GENE_1803,GENE_3949,1
GENE_3083,GENE_3949,1
GENE_3240,GENE_3949,1
GENE_4353,GENE_3949,1
GENE_4973,GENE_3949,1
GENE_5657,GENE_3949,1
GENE_57126,GENE_3949,1
GENE_5743,GENE_3949,1
GENE_6283,GENE_3949,1
GENE_671,GENE_3949,1
GENE_8654,GENE_3949,1
GENE_12362,GENE_3952,1
GENE_12504,GENE_3952,1
GENE_1432,GENE_3952,1
GENE_145264,GENE_3952,1
GENE_1906,GENE_3952,1
GENE_2475,GENE_3952,1
GENE_284,GENE_3952,1
GENE_284_285,GENE_3952,1
GENE_285,GENE_3952,1
GENE_3791,GENE_3952,1
GENE_5295,GENE_3952,1
GENE_59272,GENE_3952,1
GENE_6236,GENE_3952,1
GENE_7039,GENE_3952,1
GENE_7040,GENE_3952,1
GENE_7057,GENE_3952,1
GENE_7137,GENE_3952,1
GENE_7422,GENE_3952,1
GENE_834,GENE_3952,1
GENE_1401,GENE_3953,1
GENE_140690,GENE_3953,1
GENE_3559,GENE_3953,1
GENE_50943,GENE_3953,1
GENE_925,GENE_3953,1
GENE_3558,GENE_3956,1
GENE_3562,GENE_3956,1
GENE_3567,GENE_3956,1
GENE_3596,GENE_3956,1
GENE_3600,GENE_3956,1
GENE_3605,GENE_3956,1
GENE_3791,GENE_3956,1
GENE_57306,GENE_3956,1
GENE_6354,GENE_3956,1
GENE_939,GENE_3956,1
GENE_958,GENE_3956,1
GENE_959,GENE_3956,1
GENE_10406,GENE_3958,1
GENE_10551,GENE_3958,1
GENE_114548,GENE_3958,1
GENE_1366,GENE_3958,1
GENE_143662,GENE_3958,1
GENE_2475,GENE_3958,1
GENE_284340,GENE_3958,1
GENE_325,GENE_3958,1
GENE_3558,GENE_3958,1
GENE_3562,GENE_3958,1
GENE_3567,GENE_3958,1
GENE_3596,GENE_3958,1
GENE_3600,GENE_3958,1
GENE_3605,GENE_3958,1
GENE_3958_3965,GENE_3958,1
GENE_4008,GENE_3958,1
GENE_4583,GENE_3958,1
GENE_5055,GENE_3958,1
GENE_5308,GENE_3958,1
GENE_5599,GENE_3958,1
GENE_6354,GENE_3958,1
GENE_684,GENE_3958,1
GENE_8673,GENE_3958,1
GENE_939,GENE_3958,1
GENE_958,GENE_3958,1
GENE_959,GENE_3958,1
GENE_3558,GENE_3965,1
GENE_3562,GENE_3965,1
GENE_3567,GENE_3965,1
GENE_3596,GENE_3965,1
GENE_3600,GENE_3965,1
GENE_3605,GENE_3965,1
GENE_3958_3965,GENE_3965,1
GENE_6354,GENE_3965,1
GENE_939,GENE_3965,1
GENE_958,GENE_3965,1
GENE_959,GENE_3965,1
GENE_10718,GENE_3976,1
GENE_132625,GENE_3976,1
GENE_14081,GENE_3976,1
GENE_1839,GENE_3976,1
GENE_1949,GENE_3976,1
GENE_2022,GENE_3976,1
GENE_22871,GENE_3976,1
GENE_26585,GENE_3976,1
GENE_3479,GENE_3976,1
GENE_3553,GENE_3976,1
GENE_3601,GENE_3976,1
GENE_3680,GENE_3976,1
GENE_3684,GENE_3976,1
GENE_3688,GENE_3976,1
GENE_4312,GENE_3976,1
GENE_4907,GENE_3976,1
GENE_5155,GENE_3976,1
GENE_5156,GENE_3976,1
GENE_5460,GENE_3976,1
GENE_57167,GENE_3976,1
GENE_57502,GENE_3976,1
GENE_6045,GENE_3976,1
GENE_6236,GENE_3976,1
GENE_6301,GENE_3976,1
GENE_6657,GENE_3976,1
GENE_6678,GENE_3976,1
GENE_729230,GENE_3976,1
GENE_9242,GENE_3976,1
GENE_991,GENE_3976,1
GENE_3162,GENE_3982,1
GENE_63976,GENE_3982,1
GENE_7253,GENE_3982,1
GENE_2147,GENE_3996,1
GENE_6285,GENE_4005,1
GENE_7052,GENE_4005,1
GENE_7053,GENE_4005,1
GENE_7122,GENE_4005,1
GENE_10406,GENE_4008,1
GENE_10551,GENE_4008,1
GENE_1366,GENE_4008,1
GENE_143662,GENE_4008,1
GENE_284340,GENE_4008,1
GENE_3958,GENE_4008,1
GENE_4583,GENE_4008,1
GENE_5055,GENE_4008,1
GENE_8673,GENE_4008,1
GENE_10491,GENE_4015,1
GENE_2099,GENE_4015,1
GENE_246,GENE_4015,1
GENE_2597,GENE_4015,1
GENE_3320,GENE_4015,1
GENE_3326,GENE_4015,1
GENE_3383,GENE_4015,1
GENE_338339,GENE_4015,1
GENE_3458,GENE_4015,1
GENE_3576,GENE_4015,1
GENE_3689,GENE_4015,1
GENE_3716,GENE_4015,1
GENE_5294,GENE_4015,1
GENE_5617,GENE_4015,1
GENE_5742,GENE_4015,1
GENE_581,GENE_4015,1
GENE_596,GENE_4015,1
GENE_598,GENE_4015,1
GENE_627,GENE_4015,1
GENE_6772,GENE_4015,1
GENE_338,GENE_4018,1
GENE_3439,GENE_4018,1
GENE_3552,GENE_4018,1
GENE_5054,GENE_4018,1
GENE_255738,GENE_4023,1
GENE_11910,GENE_4040,1
GENE_12006,GENE_4040,1
GENE_12387,GENE_4040,1
GENE_12443,GENE_4040,1
GENE_13543,GENE_4040,1
GENE_13649,GENE_4040,1
GENE_1499,GENE_4040,1
GENE_16476,GENE_4040,1
GENE_16974,GENE_4040,1
GENE_1856,GENE_4040,1
GENE_1869,GENE_4040,1
GENE_18999,GENE_4040,1
GENE_1978,GENE_4040,1
GENE_20674,GENE_4040,1
GENE_22352,GENE_4040,1
GENE_22418_22419,GENE_4040,1
GENE_2475,GENE_4040,1
GENE_26357,GENE_4040,1
GENE_26419,GENE_4040,1
GENE_283120,GENE_4040,1
GENE_2931,GENE_4040,1
GENE_3098,GENE_4040,1
GENE_4790,GENE_4040,1
GENE_5111,GENE_4040,1
GENE_6440,GENE_4040,1
GENE_7018,GENE_4040,1
GENE_7040,GENE_4040,1
GENE_71950,GENE_4040,1
GENE_72293,GENE_4040,1
GENE_7474_81029,GENE_4040,1
GENE_8313,GENE_4040,1
GENE_85409,GENE_4040,1
GENE_57595,GENE_4041,1
GENE_643418,GENE_4041,1
GENE_80320,GENE_4041,1
GENE_9308,GENE_4041,1
GENE_1621,GENE_4043,1
GENE_27297,GENE_4043,1
GENE_3680,GENE_4043,1
GENE_7939,GENE_4043,1
GENE_207_5595,GENE_4048,1
GENE_4513_3091,GENE_4048,1
GENE_59272,GENE_4048,1
GENE_114548,GENE_4049,1
GENE_3586,GENE_4049,1
GENE_2215,GENE_4050,1
GENE_2357,GENE_4050,1
GENE_2358,GENE_4050,1
GENE_366,GENE_4050,1
GENE_4332,GENE_4050,1
GENE_6283,GENE_4050,1
GENE_6347,GENE_4050,1
GENE_7940,GENE_4050,1
GENE_8875,GENE_4050,1
GENE_114548,GENE_4051,1
GENE_1161,GENE_4051,1
GENE_3558,GENE_4051,1
GENE_3570,GENE_4051,1
GENE_43740578,GENE_4051,1
GENE_57379,GENE_4051,1
GENE_7124,GENE_4051,1
GENE_207,GENE_4067,1
GENE_2534,GENE_4067,1
GENE_27,GENE_4067,1
GENE_3558,GENE_4067,1
GENE_5595_5594,GENE_4067,1
GENE_5609,GENE_4067,1
GENE_933,GENE_4067,1
GENE_5806,GENE_4068,1
GENE_136991,GENE_4069,1
GENE_1471,GENE_4069,1
GENE_3569,GENE_4069,1
GENE_3845_2026,GENE_4069,1
GENE_567,GENE_4069,1
GENE_6693,GENE_4069,1
GENE_15979,GENE_4072,1
GENE_2015,GENE_4072,1
GENE_3552,GENE_4072,1
GENE_3684,GENE_4072,1
GENE_3687,GENE_4072,1
GENE_5175,GENE_4072,1
GENE_59,GENE_4072,1
GENE_60,GENE_4072,1
GENE_6280,GENE_4072,1
GENE_7124,GENE_4072,1
GENE_7429,GENE_4072,1
GENE_7431,GENE_4072,1
GENE_1080,GENE_4088,1
GENE_142,GENE_4088,1
GENE_1432,GENE_4088,1
GENE_1803,GENE_4088,1
GENE_2932,GENE_4088,1
GENE_3551,GENE_4088,1
GENE_4092,GENE_4088,1
GENE_4869,GENE_4088,1
GENE_5478,GENE_4088,1
GENE_5706,GENE_4088,1
GENE_58191,GENE_4088,1
GENE_7124,GENE_4088,1
GENE_7514,GENE_4088,1
GENE_11035,GENE_4092,1
GENE_1803,GENE_4092,1
GENE_3569,GENE_4092,1
GENE_3627,GENE_4092,1
GENE_4088,GENE_4092,1
GENE_598,GENE_4092,1
GENE_6347,GENE_4092,1
GENE_6348,GENE_4092,1
GENE_6352,GENE_4092,1
GENE_7124,GENE_4092,1
GENE_196,GENE_4094,1
GENE_23643,GENE_4095,1
GENE_116931,GENE_4097,1
GENE_1233,GENE_4097,1
GENE_6772_6774,GENE_4097,1
GENE_6774,GENE_4097,1
GENE_6776,GENE_4097,1
GENE_5066,GENE_4099,1
GENE_9172,GENE_4099,1
GENE_347541,GENE_4113,1
GENE_43740578,GENE_4113,1
GENE_55354,GENE_4113,1
GENE_10765,GENE_4114,1
GENE_168400,GENE_4114,1
GENE_27120,GENE_4114,1
GENE_347541,GENE_4114,1
GENE_3598,GENE_4114,1
GENE_51270,GENE_4114,1
GENE_53940,GENE_4114,1
GENE_85318,GENE_4114,1
GENE_85319,GENE_4114,1
GENE_2215,GENE_4117,1
GENE_2357,GENE_4117,1
GENE_2358,GENE_4117,1
GENE_283,GENE_4117,1
GENE_366,GENE_4117,1
GENE_4332,GENE_4117,1
GENE_6283,GENE_4117,1
GENE_6347,GENE_4117,1
GENE_7940,GENE_4117,1
GENE_8655,GENE_4117,1
GENE_8875,GENE_4117,1
GENE_11001,GENE_4118,1
GENE_1364,GENE_4118,1
GENE_22918,GENE_4118,1
GENE_4868,GENE_4118,1
GENE_5366,GENE_4118,1
GENE_5420,GENE_4118,1
GENE_59272,GENE_4118,1
GENE_6519,GENE_4118,1
GENE_7827,GENE_4118,1
GENE_1576,GENE_4128,1
GENE_1956,GENE_4128,1
GENE_2064,GENE_4128,1
GENE_3274,GENE_4128,1
GENE_3620,GENE_4128,1
GENE_4513,GENE_4128,1
GENE_55775,GENE_4128,1
GENE_100862684,GENE_4131,1
GENE_4134,GENE_4131,1
GENE_64112_4134,GENE_4131,1
GENE_100862684,GENE_4134,1
GENE_4131,GENE_4134,1
GENE_64112_4134,GENE_4134,1
GENE_348,GENE_4137,1
GENE_59272,GENE_4137,1
GENE_6622,GENE_4137,1
GENE_165904,GENE_4139,1
GENE_4810,GENE_4139,1
GENE_7373,GENE_4139,1
GENE_11190,GENE_4140,1
GENE_1459,GENE_4140,1
GENE_1786,GENE_4140,1
GENE_2011_4140,GENE_4140,1
GENE_23307,GENE_4140,1
GENE_23367,GENE_4140,1
GENE_27346,GENE_4140,1
GENE_29110,GENE_4140,1
GENE_29919,GENE_4140,1
GENE_3066,GENE_4140,1
GENE_400668,GENE_4140,1
GENE_43740572,GENE_4140,1
GENE_51661,GENE_4140,1
GENE_51661_60681,GENE_4140,1
GENE_523,GENE_4140,1
GENE_5351_5352,GENE_4140,1
GENE_537,GENE_4140,1
GENE_55117,GENE_4140,1
GENE_5566,GENE_4140,1
GENE_60681,GENE_4140,1
GENE_6507,GENE_4140,1
GENE_7351,GENE_4140,1
GENE_79077,GENE_4140,1
GENE_80142,GENE_4140,1
GENE_8453,GENE_4140,1
GENE_8480,GENE_4140,1
GENE_8737,GENE_4140,1
GENE_9172,GENE_4140,1
GENE_91754,GENE_4140,1
GENE_92521,GENE_4140,1
GENE_9470,GENE_4140,1
GENE_10159,GENE_4142,1
GENE_1215,GENE_4142,1
GENE_1359,GENE_4142,1
GENE_1585,GENE_4142,1
GENE_186,GENE_4142,1
GENE_283,GENE_4142,1
GENE_3817,GENE_4142,1
GENE_4846,GENE_4142,1
GENE_546,GENE_4142,1
GENE_5594,GENE_4142,1
GENE_5972,GENE_4142,1
GENE_623,GENE_4142,1
GENE_624,GENE_4142,1
GENE_7113,GENE_4142,1
GENE_8129,GENE_4142,1
GENE_3183_717,GENE_4143,1
GENE_6264,GENE_4143,1
GENE_4146_22978,GENE_4146,1
GENE_6531,GENE_4148,1
GENE_10611,GENE_4150,1
GENE_1636,GENE_4151,1
GENE_2022,GENE_4151,1
GENE_2064,GENE_4151,1
GENE_259307,GENE_4151,1
GENE_2686,GENE_4151,1
GENE_3439,GENE_4151,1
GENE_3567,GENE_4151,1
GENE_3574,GENE_4151,1
GENE_3627,GENE_4151,1
GENE_3855,GENE_4151,1
GENE_5286,GENE_4151,1
GENE_6287,GENE_4151,1
GENE_6347,GENE_4151,1
GENE_6348,GENE_4151,1
GENE_7113,GENE_4151,1
GENE_718,GENE_4151,1
GENE_8991,GENE_4151,1
GENE_1401,GENE_4153,1
GENE_2244,GENE_4153,1
GENE_24179,GENE_4153,1
GENE_3569,GENE_4153,1
GENE_3630,GENE_4153,1
GENE_6347,GENE_4153,1
GENE_7056,GENE_4154,1
GENE_164045,GENE_4155,1
GENE_332579,GENE_4155,1
GENE_4318,GENE_4155,1
GENE_10018,GENE_4170,1
GENE_12028,GENE_4170,1
GENE_2475,GENE_4170,1
GENE_26416,GENE_4170,1
GENE_27113,GENE_4170,1
GENE_317,GENE_4170,1
GENE_4609,GENE_4170,1
GENE_4790,GENE_4170,1
GENE_57506,GENE_4170,1
GENE_644914,GENE_4170,1
GENE_836_841,GENE_4170,1
GENE_836_842,GENE_4170,1
GENE_8772,GENE_4170,1
GENE_891,GENE_4170,1
GENE_9595,GENE_4170,1
GENE_983,GENE_4170,1
GENE_3454,GENE_4179,1
GENE_3552,GENE_4179,1
GENE_6352,GENE_4179,1
GENE_6504,GENE_4179,1
GENE_911,GENE_4179,1
GENE_958,GENE_4179,1
GENE_959,GENE_4179,1
GENE_973,GENE_4179,1
GENE_57379,GENE_4188,1
GENE_1029,GENE_4193,1
GENE_18824,GENE_4193,1
GENE_22060,GENE_4193,1
GENE_340061,GENE_4193,1
GENE_5355,GENE_4193,1
GENE_5542,GENE_4193,1
GENE_5920,GENE_4193,1
GENE_59272,GENE_4193,1
GENE_6446,GENE_4193,1
GENE_85480,GENE_4193,1
GENE_17494214,GENE_4194,1
GENE_2701,GENE_4208,1
GENE_3280,GENE_4208,1
GENE_3458,GENE_4208,1
GENE_928,GENE_4208,1
GENE_136991,GENE_4210,1
GENE_199713,GENE_4210,1
GENE_2215,GENE_4210,1
GENE_22861,GENE_4210,1
GENE_2357,GENE_4210,1
GENE_2358,GENE_4210,1
GENE_3557,GENE_4210,1
GENE_366,GENE_4210,1
GENE_4332,GENE_4210,1
GENE_58484,GENE_4210,1
GENE_6283,GENE_4210,1
GENE_6347,GENE_4210,1
GENE_7940,GENE_4210,1
GENE_8875,GENE_4210,1
GENE_472,GENE_4221,1
GENE_5311,GENE_4221,1
